Time	Channel B
(ms)	(mV)

0.94054400	0.00141278
0.94105600	0.00258374
0.94156800	0.00542846
0.94208000	0.00574335
0.94259200	0.00717610
0.94310400	0.00348948
0.94361600	0.00251977
0.94412800	0.00713259
0.94464000	0.00440520
0.94515200	0.00301734
0.94566390	0.00261219
0.94617600	0.00140067
0.94668800	0.00424426
0.94720000	0.00406332
0.94771200	0.00678449
0.94822400	0.00613385
0.94873600	0.00073978
0.94924800	0.00685886
0.94976000	0.00746249
0.95027200	0.00408552
0.95078400	0.00269672
0.95129600	0.00626081
0.95180800	0.00168604
0.95232000	0.00488800
0.95283200	0.00970279
0.95334400	0.01340591
0.95385600	0.01263302
0.95436800	0.00723658
0.95488000	0.00284869
0.95539190	0.00645453
0.95590390	0.00596708
0.95641600	0.00420784
0.95692800	0.00622153
0.95744000	0.00983216
0.95795200	0.00886830
0.95846400	0.00681829
0.95897600	0.00388932
0.95948800	0.00509125
0.96000000	0.00305836
0.96051200	0.00587254
0.96102400	0.00547333
0.96153590	0.00526595
0.96204790	0.00557196
0.96256000	0.00557401
0.96307200	0.00524628
0.96358400	0.00513797
0.96409600	0.00214945
0.96460800	0.00331695
0.96512000	0.00527335
0.96563200	0.00710621
0.96614400	0.00559974
0.96665600	0.00524344
0.96716800	0.00909676
0.96768000	0.01327297
0.96819200	0.00923998
0.96870400	0.00475121
0.96921600	0.00386846
0.96972800	0.00565994
0.97024000	0.00767092
0.97075200	0.00741400
0.97126390	0.00867340
0.97177590	0.00782103
0.97228800	0.00474867
0.97280000	0.00206884
0.97331200	0.00271532
0.97382400	0.00217379
0.97433600	0.00243525
0.97484800	0.00646108
0.97536000	0.00731752
0.97587200	0.00457639
0.97638400	0.00558372
0.97689600	0.00628107
0.97740810	0.00535459
0.97792000	0.00355285
0.97843200	0.00136653
0.97894400	0.00139497
0.97945600	0.00177199
0.97996800	0.00739744
0.98048000	0.00475591
0.98099200	0.00619587
0.98150400	0.01056351
0.98201600	0.00938249
0.98252800	0.00865971
0.98304000	0.00788118
0.98355200	0.00441601
0.98406400	0.00079709
0.98457590	0.00377405
0.98508790	0.00287372
0.98559990	0.00283506
0.98611190	0.00348504
0.98662390	0.00253205
0.98713590	0.00071778
0.98764800	0.00899569
0.98816000	0.01497957
0.98867200	0.00885932
0.98918400	0.00865268
0.98969600	0.01093214
0.99020800	0.00409880
0.99072000	0.00376979
0.99123200	0.00911849
0.99174400	0.01201634
0.99225600	0.00542462
0.99276800	0.00363021
0.99328000	0.00798518
0.99379190	0.00650095
0.99430390	0.00400162
0.99481590	0.00891598
0.99532790	0.00731661
0.99584000	0.00226994
0.99635200	0.00644297
0.99686400	0.00909972
0.99737590	0.00725398
0.99788790	0.00384133
0.99840000	0.00620199
0.99891200	0.00399734
0.99942400	0.00589051
0.99993600	0.00924659
1.00044800	0.01109845
1.00096000	0.01006970
1.00147200	0.00707995
1.00198400	0.00573658
1.00249600	0.00181730
1.00300800	0.00342212
1.00352000	0.00581167
1.00403200	0.00262522
1.00454400	0.00363025
1.00505600	0.00731754
1.00556800	0.00604248
1.00608000	0.00842400
1.00659200	0.00816923
1.00710400	0.00563723
1.00761600	0.00075337
1.00812800	0.00527845
1.00864000	0.00516816
1.00915200	0.00640711
1.00966400	0.00330608
1.01017600	0.00419796
1.01068800	0.00131595
1.01120000	0.00100286
1.01171200	0.00413825
1.01222400	0.00596678
1.01273600	0.00439100
1.01324800	0.00152867
1.01376000	0.00558343
1.01427200	0.01230988
1.01478400	0.01011013
1.01529600	0.00678697
1.01580800	0.01186581
1.01632000	0.01023364
1.01683200	0.00580853
1.01734400	0.00291690
1.01785600	0.00699709
1.01836800	0.00721817
1.01888000	0.00252169
1.01939200	0.00162747
1.01990400	0.00470748
1.02041600	0.00683851
1.02092800	0.00473086
1.02144000	0.00234277
1.02195200	0.00266402
1.02246400	0.00108385
1.02297600	0.00569480
1.02348800	0.00618845
1.02400000	0.00136444
1.02451200	0.00453097
1.02502400	0.00234079
1.02553600	0.00161737
1.02604800	0.00272497
1.02656000	0.00226356
1.02707200	0.00277450
1.02758400	0.00233919
1.02809600	0.00053505
1.02860800	0.00164686
1.02912000	0.00317906
1.02963200	0.00893050
1.03014400	0.01073168
1.03065600	0.00964768
1.03116800	0.00979242
1.03168000	0.00885820
1.03219200	0.00472852
1.03270400	0.00189625
1.03321600	0.00390414
1.03372800	0.00642974
1.03424000	0.00563284
1.03475200	0.00690115
1.03526400	0.01012970
1.03577600	0.01106174
1.03628800	0.00856728
1.03680000	0.00664828
1.03731200	0.00810145
1.03782400	0.00627648
1.03833600	0.00290745
1.03884800	0.00301461
1.03936000	0.00278573
1.03987200	0.00575818
1.04038400	0.01162758
1.04089600	0.01226776
1.04140800	0.00692550
1.04192000	0.00479974
1.04243200	0.00578788
1.04294400	0.00654768
1.04345600	0.00680458
1.04396800	0.00943781
1.04448000	0.00890767
1.04499200	0.00622186
1.04550400	0.00481484
1.04601600	0.00524185
1.04652800	0.00567879
1.04704000	0.00608353
1.04755200	0.00638239
1.04806400	0.00786223
1.04857600	0.00487568
1.04908800	0.00424672
1.04960000	0.00807647
1.05011200	0.00676513
1.05062400	0.00394799
1.05113600	0.00220414
1.05164800	0.00401622
1.05216000	0.00610556
1.05267200	0.00320432
1.05318400	0.00289365
1.05369600	0.00526789
1.05420800	0.00682607
1.05472000	0.00895759
1.05523200	0.00994234
1.05574400	0.00728830
1.05625600	0.00051669
1.05676800	0.00783059
1.05728000	0.00909823
1.05779200	0.00534931
1.05830400	0.00294015
1.05881600	0.00438222
1.05932800	0.00570001
1.05984000	0.00433933
1.06035200	0.00051096
1.06086400	0.00237393
1.06137600	0.00429305
1.06188800	0.00278378
1.06240000	0.00620602
1.06291200	0.00738142
1.06342400	0.00813712
1.06393600	0.00904610
1.06444800	0.00570711
1.06496000	0.00197632
1.06547200	0.00331852
1.06598400	0.00203806
1.06649600	0.00199768
1.06700800	0.00624953
1.06752000	0.00685962
1.06803200	0.00062925
1.06854400	0.00692958
1.06905600	0.00683601
1.06956800	0.00302522
1.07008000	0.00078458
1.07059200	0.00144893
1.07110400	0.00704433
1.07161600	0.00905002
1.07212800	0.00301409
1.07264000	0.00641032
1.07315200	0.01010953
1.07366400	0.00687754
1.07417600	0.00440064
1.07468800	0.00173111
1.07520000	0.00327462
1.07571200	0.00340738
1.07622400	0.00765687
1.07673600	0.01215816
1.07724800	0.01289611
1.07776000	0.00970759
1.07827200	0.00725843
1.07878400	0.00763516
1.07929600	0.00276571
1.07980800	0.00935738
1.08032000	0.00717192
1.08083200	0.00572187
1.08134400	0.00705596
1.08185600	0.00169376
1.08236800	0.00602430
1.08288000	0.00870038
1.08339200	0.00909655
1.08390400	0.00522288
1.08441600	0.00579585
1.08492800	0.00631717
1.08544000	0.00145839
1.08595200	0.00588737
1.08646400	0.00495686
1.08697600	0.00161692
1.08748800	0.00463382
1.08800000	0.00805337
1.08851200	0.00779858
1.08902400	0.00551284
1.08953600	0.00305808
1.09004800	0.00308498
1.09056000	0.00056840
1.09107200	0.00440788
1.09158400	0.00926312
1.09209600	0.00749448
1.09260800	0.00777760
1.09312000	0.00767541
1.09363200	0.00641880
1.09414400	0.00634218
1.09465600	0.00631928
1.09516800	0.00607928
1.09568000	0.00469306
1.09619200	0.00806508
1.09670400	0.00986447
1.09721600	0.00743403
1.09772800	0.00654609
1.09824000	0.00694913
1.09875200	0.00848104
1.09926400	0.00870003
1.09977600	0.00869440
1.10028800	0.00286283
1.10080000	0.00913740
1.10131200	0.00977041
1.10182400	0.00139852
1.10233600	0.00567393
1.10284800	0.00134881
1.10336000	0.00441263
1.10387200	0.00813946
1.10438400	0.00596135
1.10489600	0.00040152
1.10540800	0.00934622
1.10592000	0.01423107
1.10643200	0.01182108
1.10694400	0.00900486
1.10745600	0.00859917
1.10796800	0.00229968
1.10848000	0.00624404
1.10899200	0.00785148
1.10950400	0.00351575
1.11001600	0.00131793
1.11052800	0.00301018
1.11104000	0.01274002
1.11155200	0.01679302
1.11206400	0.01204018
1.11257600	0.00624552
1.11308800	0.00398673
1.11360000	0.00381156
1.11411200	0.00943028
1.11462400	0.00935279
1.11513600	0.00370270
1.11564800	0.00257972
1.11616000	0.00543910
1.11667200	0.00694809
1.11718400	0.00468399
1.11769600	0.00378343
1.11820800	0.00454266
1.11872000	0.00334806
1.11923200	0.00180354
1.11974400	0.00305618
1.12025600	0.00040737
1.12076800	0.00712566
1.12128000	0.00957318
1.12179200	0.00710249
1.12230400	0.00419692
1.12281600	0.00679534
1.12332800	0.00967841
1.12384000	0.00958140
1.12435200	0.00760972
1.12486400	0.00275249
1.12537600	0.00795414
1.12588800	0.00538520
1.12640000	0.00340222
1.12691200	0.00210813
1.12742400	0.00210849
1.12793600	0.00285902
1.12844800	0.00344278
1.12896000	0.00541476
1.12947200	0.00480076
1.12998400	0.00215532
1.13049600	0.00657397
1.13100800	0.00382323
1.13152000	0.00344564
1.13203200	0.00545817
1.13254400	0.00654017
1.13305600	0.00332463
1.13356800	0.00501653
1.13408000	0.00871485
1.13459200	0.00861648
1.13510400	0.00774386
1.13561600	0.00698154
1.13612800	0.00254775
1.13664000	0.01211445
1.13715200	0.01350419
1.13766400	0.00478476
1.13817600	0.00780087
1.13868800	0.01176760
1.13920000	0.00666223
1.13971200	0.00286428
1.14022400	0.00087593
1.14073600	0.00488136
1.14124800	0.00924005
1.14176000	0.01121823
1.14227200	0.00750433
1.14278400	0.00543487
1.14329600	0.00843214
1.14380800	0.00457038
1.14432000	0.00655554
1.14483200	0.00668869
1.14534400	0.00487867
1.14585600	0.00616226
1.14636800	0.00769517
1.14688000	0.00495143
1.14739200	0.00166579
1.14790400	0.00294882
1.14841600	0.00308131
1.14892800	0.00195766
1.14944000	0.00243766
1.14995200	0.00275219
1.15046400	0.00518276
1.15097600	0.00846214
1.15148800	0.00774070
1.15200000	0.00432835
1.15251200	0.00254873
1.15302400	0.00023856
1.15353600	0.00548844
1.15404800	0.00915000
1.15456000	0.00694264
1.15507200	0.00898017
1.15558400	0.00906990
1.15609600	0.00614604
1.15660800	0.00026571
1.15712000	0.00671274
1.15763200	0.00463489
1.15814400	0.00262482
1.15865600	0.00877650
1.15916800	0.01100431
1.15968000	0.00588542
1.16019200	0.00259430
1.16070400	0.00474708
1.16121600	0.00399980
1.16172800	0.00404893
1.16224000	0.00386485
1.16275200	0.00277918
1.16326400	0.00395698
1.16377600	0.00623488
1.16428800	0.00704495
1.16480000	0.00674989
1.16531200	0.00502848
1.16582400	0.00620543
1.16633600	0.00715757
1.16684800	0.00565696
1.16736000	0.00271014
1.16787200	0.00045686
1.16838400	0.00229800
1.16889600	0.00845840
1.16940800	0.01002093
1.16992000	0.00398113
1.17043200	0.00076442
1.17094400	0.00614312
1.17145600	0.00569453
1.17196800	0.00370934
1.17248000	0.00753248
1.17299200	0.00332147
1.17350400	0.00373752
1.17401600	0.00674469
1.17452800	0.00906732
1.17504000	0.00530490
1.17555200	0.00041001
1.17606400	0.00250953
1.17657600	0.00686110
1.17708800	0.00739872
1.17760000	0.00499087
1.17811200	0.00311431
1.17862400	0.00815423
1.17913600	0.00885742
1.17964800	0.00524007
1.18016000	0.00277464
1.18067200	0.00140908
1.18118400	0.00588554
1.18169600	0.00896572
1.18220800	0.00421353
1.18272000	0.00541365
1.18323200	0.00801851
1.18374400	0.00627862
1.18425600	0.00361698
1.18476800	0.00354732
1.18528000	0.00279685
1.18579200	0.00389610
1.18630400	0.00434590
1.18681600	0.00428193
1.18732800	0.00521176
1.18784000	0.00395761
1.18835200	0.00561087
1.18886400	0.00656227
1.18937600	0.00109584
1.18988800	0.00445325
1.19040000	0.00445517
1.19091200	0.00452263
1.19142400	0.00372516
1.19193600	0.00443532
1.19244800	0.00677119
1.19296000	0.00539357
1.19347200	0.00468825
1.19398400	0.00610214
1.19449600	0.00690827
1.19500800	0.00663714
1.19552000	0.00530209
1.19603200	0.00429228
1.19654400	0.00213327
1.19705600	0.00125216
1.19756800	0.00559766
1.19808000	0.00399731
1.19859200	0.00647269
1.19910400	0.00816336
1.19961600	0.00687920
1.20012800	0.00320608
1.20064000	0.00544512
1.20115200	0.00394741
1.20166400	0.00095643
1.20217600	0.00164597
1.20268800	0.00218892
1.20320000	0.00831892
1.20371200	0.01230319
1.20422400	0.00986994
1.20473600	0.00378946
1.20524800	0.00194806
1.20576000	0.00556741
1.20627200	0.00773634
1.20678400	0.00517844
1.20729600	0.00517056
1.20780800	0.00853158
1.20832000	0.00793778
1.20883200	0.00729005
1.20934400	0.01050390
1.20985600	0.01290562
1.21036800	0.01323523
1.21088000	0.01213758
1.21139200	0.00950543
1.21190400	0.00249956
1.21241600	0.00379128
1.21292800	0.00229191
1.21344000	0.00184096
1.21395200	0.00666054
1.21446400	0.00656787
1.21497600	0.00075549
1.21548800	0.00377804
1.21600000	0.00398591
1.21651200	0.00544816
1.21702400	0.00673027
1.21753600	0.00302354
1.21804800	0.00715288
1.21856000	0.00662918
1.21907200	0.00432207
1.21958400	0.00289979
1.22009600	0.00262372
1.22060800	0.00856529
1.22112000	0.01262941
1.22163200	0.01003293
1.22214400	0.00947630
1.22265600	0.00726086
1.22316800	0.00503457
1.22368000	0.00805562
1.22419200	0.00880602
1.22470400	0.00639056
1.22521600	0.00492597
1.22572800	0.00848362
1.22624000	0.00872127
1.22675200	0.00051950
1.22726400	0.00637284
1.22777600	0.00168449
1.22828800	0.00712444
1.22880000	0.01052963
1.22931200	0.00895620
1.22982400	0.00543257
1.23033600	0.00403259
1.23084800	0.00606665
1.23136000	0.00561316
1.23187200	0.00561495
1.23238400	0.00485931
1.23289600	0.00588078
1.23340800	0.01061958
1.23392000	0.01247473
1.23443200	0.01018320
1.23494400	0.00630983
1.23545600	0.00681562
1.23596800	0.00750862
1.23648000	0.00648903
1.23699200	0.00423599
1.23750400	0.00332290
1.23801600	0.00733589
1.23852800	0.00798816
1.23904000	0.00876643
1.23955200	0.00715199
1.24006400	0.00632479
1.24057600	0.00648908
1.24108800	0.00218109
1.24160000	0.00294568
1.24211200	0.00520532
1.24262400	0.00692349
1.24313600	0.00656873
1.24364800	0.00591877
1.24416000	0.00201615
1.24467200	0.00547395
1.24518400	0.00722954
1.24569600	0.00549140
1.24620800	0.00665301
1.24672000	0.00846409
1.24723200	0.00740876
1.24774400	0.00741480
1.24825600	0.01002933
1.24876800	0.00865709
1.24928000	0.00870345
1.24979200	0.00709959
1.25030400	0.00248200
1.25081600	0.00069319
1.25132800	0.00204059
1.25184000	0.00165424
1.25235200	0.00147843
1.25286400	0.00116036
1.25337600	0.00119037
1.25388800	0.00431966
1.25440000	0.00869346
1.25491200	0.00639390
1.25542400	0.00397891
1.25593600	0.00538926
1.25644800	0.00369480
1.25696000	0.00084982
1.25747200	0.00337842
1.25798400	0.00257179
1.25849600	0.00405516
1.25900800	0.00326145
1.25952000	0.00228171
1.26003200	0.00468621
1.26054400	0.00579402
1.26105600	0.00824555
1.26156800	0.00724696
1.26208000	0.00547457
1.26259200	0.00345523
1.26310400	0.00535572
1.26361600	0.01029642
1.26412800	0.00937877
1.26464000	0.00749253
1.26515200	0.00638682
1.26566400	0.00525718
1.26617600	0.00816221
1.26668800	0.00916652
1.26720000	0.00452103
1.26771200	0.00200517
1.26822400	0.00505415
1.26873600	0.00266046
1.26924800	0.00642174
1.26976000	0.00893839
1.27027200	0.00727829
1.27078400	0.00309065
1.27129600	0.00599566
1.27180800	0.01047636
1.27232000	0.01221997
1.27283200	0.00879379
1.27334400	0.00029529
1.27385600	0.00612796
1.27436800	0.00678959
1.27488000	0.00471348
1.27539200	0.00178614
1.27590400	0.00587774
1.27641600	0.00574598
1.27692800	0.00146894
1.27744000	0.00495569
1.27795200	0.01325923
1.27846400	0.01384933
1.27897600	0.00593719
1.27948800	0.00535801
1.28000000	0.00324231
1.28051200	0.00324703
1.28102400	0.00290429
1.28153600	0.00124255
1.28204800	0.00285769
1.28256000	0.00553720
1.28307200	0.00771298
1.28358400	0.00535953
1.28409600	0.00400654
1.28460800	0.00487782
1.28512000	0.00494667
1.28563200	0.00518219
1.28614400	0.00398449
1.28665600	0.00484226
1.28716800	0.00449681
1.28768000	0.00255474
1.28819200	0.00413883
1.28870400	0.00536873
1.28921600	0.00747265
1.28972800	0.00781326
1.29024000	0.00609014
1.29075200	0.00393920
1.29126400	0.00415314
1.29177600	0.00533437
1.29228800	0.00415993
1.29280000	0.00495115
1.29331200	0.00680714
1.29382400	0.00659260
1.29433600	0.00322378
1.29484800	0.00415643
1.29536000	0.00412406
1.29587200	0.00819372
1.29638400	0.00633000
1.29689600	0.00344798
1.29740800	0.00700786
1.29792000	0.00224056
1.29843200	0.00275779
1.29894400	0.00346799
1.29945600	0.00348759
1.29996800	0.00209176
1.30048000	0.00469364
1.30099200	0.00547589
1.30150400	0.00139522
1.30201600	0.00396996
1.30252800	0.00492866
1.30304000	0.00325164
1.30355200	0.00375647
1.30406400	0.00271696
1.30457600	0.00239285
1.30508800	0.00067877
1.30560000	0.00213053
1.30611200	0.00413581
1.30662400	0.00465726
1.30713600	0.00682215
1.30764800	0.00580388
1.30816000	0.00036685
1.30867200	0.00266261
1.30918400	0.00104857
1.30969600	0.00540957
1.31020800	0.00893896
1.31072000	0.00647058
1.31123200	0.00146781
1.31174400	0.00245088
1.31225600	0.00309060
1.31276800	0.00471583
1.31328000	0.00316251
1.31379200	0.00103458
1.31430400	0.00745675
1.31481600	0.01031038
1.31532800	0.00974385
1.31584000	0.01225712
1.31635200	0.01308337
1.31686400	0.00826975
1.31737600	0.00316411
1.31788800	0.00320175
1.31840000	0.00140489
1.31891200	0.00441983
1.31942400	0.00527417
1.31993600	0.00357779
1.32044800	0.00460986
1.32096000	0.00617306
1.32147200	0.00741451
1.32198400	0.00729949
1.32249600	0.00655713
1.32300800	0.00223543
1.32352000	0.00461348
1.32403200	0.00754426
1.32454400	0.00656935
1.32505600	0.00179811
1.32556800	0.00150493
1.32608000	0.00401606
1.32659200	0.00363083
1.32710400	0.00566621
1.32761600	0.00660331
1.32812800	0.00696548
1.32864000	0.00730138
1.32915200	0.00520514
1.32966400	0.00451399
1.33017600	0.00510364
1.33068800	0.00565083
1.33120000	0.00514405
1.33171200	0.00221219
1.33222400	0.00468855
1.33273600	0.00465589
1.33324800	0.00229920
1.33376000	0.00204228
1.33427200	0.00671814
1.33478400	0.00505632
1.33529600	0.00318237
1.33580800	0.00821511
1.33632000	0.00480510
1.33683200	0.00281466
1.33734400	0.00445584
1.33785600	0.00473768
1.33836800	0.00577930
1.33888000	0.00603961
1.33939200	0.00885261
1.33990400	0.00921184
1.34041600	0.00696599
1.34092800	0.00758461
1.34144000	0.00850873
1.34195200	0.00886188
1.34246400	0.00886382
1.34297600	0.00524356
1.34348800	0.00452764
1.34400000	0.00366333
1.34451200	0.00877979
1.34502400	0.00685033
1.34553600	0.00493785
